BITRATE,VMAF,PSNR,SI,TI,P1204_3_MOS,VCA_E,VCA_H,EVCA_SC,EVCA_TC,COVER_SSC,COVER_TSC,COVER_ASC,COVER_FSC,INFERENCE_TIME_MS,CARS,BICYCLES,MOTORCYCLES,BUSES,TRUCKS,TRAFFIC_LIGHTS,PERSONS,STOPS_SIGNS,LD_PCT,SI_PCT,TI_PCT,VCA_E_PCT,VCA_H_PCT,EVCA_SC_PCT,EVCA_TC_PCT,CARS_PCT,BICYCLES_PCT,MOTORCYCLES_PCT,BUSES_PCT,TRUCKS_PCT,TRAFFIC_LIGHTS_PCT,PERSONS_PCT,STOPS_SIGNS_PCT,filename,filename
643,66.98621,35.864724,15.94698318557439,10.354468045824309,1.986761441161652,50.877384,73.798468,13.05759,10.604874,-0.093167,-0.391927,-0.461915,-0.947009,8.100545,0.667575,0.0,0.0,0.087193,0.122616,0.0,0.100817,0.0,0.768,89.86090450951161,95.17772938028206,81.45885973571325,94.26577437958645,85.4484584929489,87.38201125375024,80.06541238949517,,,82.05087186050233,86.5388279965276,,48.68410886403585,,./TRAIN05/SEQUENCE_B_12,./NUSCENES
841,75.937635,37.191341,16.43036147284399,10.48855976960766,2.199118051357302,52.967302,75.340808,13.235751,10.730358,-0.088769,-0.40389,-0.443555,-0.936214,8.088556,0.746594,0.0,0.0,0.095368,0.117166,0.0,0.163488,0.0,0.8147,92.58473067831312,96.41029350061214,84.80498966293479,96.23586777578824,86.61433847643455,88.41597396751428,89.5425330450103,,,89.74375864567551,82.69237555491252,,78.94767340789245,,./TRAIN05/SEQUENCE_B_12,./NUSCENES
7974,100.0,,17.746297205239493,10.87908706505604,3.121470054785483,62.457766,77.913667,15.281247,12.136221,-0.066961,-0.066532,-0.279556,-0.413049,8.356403,0.809264,0.0,0.0,0.098093,0.138965,0.0,0.19346,0.0,1.0,100.0,100.0,100.0,99.5222848597376,100.0,100.0,97.05884116686876,,,92.30805424073326,98.07747955028265,,93.42102721600897,,./TRAIN05/SEQUENCE_B_12,./NUSCENES
993,90.975861,40.460091,17.974799095424835,10.356992022470708,2.606751076725482,49.548077,68.156753,18.433985,11.633573,-0.079787,0.132856,-0.187807,-0.134738,9.329167,2.173077,0.00641,0.0,0.016026,0.551282,0.820513,0.615385,0.0,0.9076,96.09554405566804,97.69697745372498,89.01364597121177,98.71715751027928,93.50006155062223,92.7197943862695,94.5606696381366,33.33160002079975,,100.0,97.17507949826198,95.16736083806263,88.0734430771785,,./TRAIN05/SEQUENCE_B_01,./NUSCENES
1487,95.360479,41.957937,18.27577908413245,10.43380146973786,2.7655991563745905,50.913462,68.63483,18.646596,11.7841,-0.076712,0.175627,-0.171565,-0.07265,8.436538,2.163462,0.019231,0.0,0.009615,0.532051,0.826923,0.625,0.0,0.9305,97.70462105347931,98.4215170518642,91.46657460867236,99.40959663675942,94.5784578705899,93.91949739149258,94.14227634670203,100.0,,59.99625608386373,93.78521015039448,95.91082594217674,89.4495347193002,,./TRAIN05/SEQUENCE_B_01,./NUSCENES
1980,97.214218,42.991152,18.4256063033894,10.475460177213323,2.8742044857948805,51.817308,68.831921,18.785173,11.877522,-0.074542,0.17573,-0.142513,-0.041325,8.159615,2.217949,0.009615,0.0,0.009615,0.551282,0.833333,0.653846,0.0,0.9416,98.50561627308704,98.81448151453364,93.09034353630392,99.69506010786785,95.28134213731252,94.66407247871248,96.51325869411686,49.997400031199625,,59.99625608386373,97.17507949826198,96.65429104629084,93.57795276492092,,./TRAIN05/SEQUENCE_B_01,./NUSCENES
2974,98.795918,44.420863,18.563265761699093,10.52306456951301,2.974430058031388,53.041667,68.913664,19.176325,12.152707,-0.071855,0.217593,-0.14366,0.002077,8.319551,2.237179,0.016026,0.0,0.012821,0.548077,0.846154,0.679487,0.0,0.9567,99.2415611073214,99.2635313188697,95.28991746866194,99.81345536954296,97.26532639658411,96.85730207534505,97.35004527698592,83.33419998960011,,80.00124797204545,96.61013065213253,98.14133723971472,97.24767359650102,,./TRAIN05/SEQUENCE_B_01,./NUSCENES
4001,99.333102,45.402683,18.641898214418497,10.553604981412086,3.0368876484735288,54.019231,69.031536,19.490218,12.377658,-0.072957,0.268122,-0.137649,0.057516,8.299038,2.266026,0.016026,0.0,0.012821,0.554487,0.849359,0.676282,0.0,0.9655,99.66194012153947,99.55161746649422,97.04612156534569,99.98417930045048,98.85744089707384,98.65016575247896,98.60531218057532,83.33419998960011,,80.00124797204545,97.7400283443914,98.51306979177176,96.78897638246046,,./TRAIN05/SEQUENCE_B_01,./NUSCENES
5018,99.563204,46.297609,18.682199789240386,10.5734432678696,3.0745983551620024,54.689103,69.042459,19.676843,12.524009,-0.070084,0.375789,-0.131421,0.174284,8.229167,2.224359,0.019231,0.0,0.012821,0.567308,0.862179,0.698718,0.0,0.9704,99.87739742586037,99.73875101072746,98.24955371981714,100.0,99.80403215159016,99.81658595960062,96.7921875550732,100.0,,80.00124797204545,100.0,100.0,100.0,,./TRAIN05/SEQUENCE_B_01,./NUSCENES
499,76.12083,37.488171,17.012821244775157,10.125761094916234,2.072021466697969,46.326923,66.252539,18.082879,11.396441,-0.08742,-0.118702,-0.257218,-0.463339,8.178526,2.057692,0.009615,0.0,0.00641,0.403846,0.753205,0.567308,0.0,0.8219,90.95268908205044,95.51578790883777,83.22680863795357,95.95912422528288,91.7191968807859,90.82984791132112,89.53973256770769,49.997400031199625,,39.99750405590915,71.18637494976274,87.36062928927751,81.19269862805882,,./TRAIN05/SEQUENCE_B_01,./NUSCENES
5994,99.733538,47.147387,18.70513276350468,10.587668058905486,3.118571873420988,55.214744,68.932862,19.661876,12.512823,-0.07288,0.193213,-0.146105,-0.025772,8.371474,2.298077,0.016026,0.0,0.012821,0.551282,0.862179,0.698718,0.0,0.974,100.0,99.87293273898425,99.1938733526851,99.84126144753913,99.72811718142889,99.72743333039504,100.0,83.33419998960011,,80.00124797204545,97.17507949826198,100.0,100.0,,./TRAIN05/SEQUENCE_B_01,./NUSCENES
593,80.832495,38.294496,17.307500406603463,10.205425403499166,2.189330116533136,47.25,66.913104,18.155938,11.44705,-0.087273,-0.11689,-0.243336,-0.447499,8.138462,2.13141,0.00641,0.0,0.009615,0.432692,0.772436,0.589744,0.0,0.8519,92.5280810643156,96.26725726814666,84.88512626110104,96.9158760698254,92.08976358119423,91.2332025878332,92.74754501263446,33.33160002079975,,59.99625608386373,76.27109083601853,89.5911405868155,84.40372224559837,,./TRAIN05/SEQUENCE_B_01,./NUSCENES
783,87.084663,39.538707,17.720522254563154,10.298724462947416,2.381612124776856,48.583333,67.705195,18.298661,11.545765,-0.082025,-0.005535,-0.211205,-0.298765,8.219231,2.125,0.00641,0.0,0.009615,0.503205,0.807692,0.605769,0.0,0.8842,94.73614797932584,97.1473425368804,87.28047314053158,98.06312808180834,92.81367700982564,92.01996298404514,92.46861615167812,33.33160002079975,,59.99625608386373,88.7004942641387,93.68031464463876,86.69720831580123,,./TRAIN05/SEQUENCE_B_01,./NUSCENES
7969,100.0,,18.70061677993744,10.60113863540598,3.1921569414642867,55.663462,68.579263,19.715479,12.547022,-0.07232,0.200785,-0.111903,0.016562,8.28141,2.275641,0.016026,0.0,0.009615,0.557692,0.839744,0.692308,0.0,1.0,99.97585698201486,100.0,100.0,99.32911427734636,100.0,100.0,99.02370547200984,83.33419998960011,,59.99625608386373,98.30497719052084,97.39787213560062,99.08260557191888,,./TRAIN05/SEQUENCE_B_01,./NUSCENES
989,88.33925,43.683068,12.167981826009884,5.223608243563601,2.7557278861875627,29.755627,28.065502,9.220355,4.92093,-0.091934,-0.127606,-0.246899,-0.466438,11.124116,1.228296,0.0,0.0,0.0,0.951768,1.07074,0.032154,0.0,0.8901,96.4089777027199,96.93750961910844,86.95733759221945,94.9872729822783,88.15105219813681,82.29314335013947,100.0,0.0,,,89.96954280172193,93.80286452926424,55.55478765679533,,./TRAIN05/SEQUENCE_B_10,./NUSCENES
1483,91.99529,44.874068,12.357651731738546,5.266958061742579,2.826106974153181,30.649518,28.447519,9.466165,5.130979,-0.089221,-0.184088,-0.21755,-0.490859,9.684566,1.196141,0.0,0.0,0.0,0.990354,1.138264,0.041801,0.0,0.9224,97.9117644403845,97.741977186501,89.56962942722755,96.28020382181472,90.50111465677578,85.80581117259447,97.38214567172732,0.0,,,93.6170333441096,99.71834786272898,72.22260617160234,,./TRAIN05/SEQUENCE_B_10,./NUSCENES
1978,93.862938,45.68512,12.447793295352028,5.292790836045894,2.890886729077632,31.26045,28.72044,9.67863,5.312792,-0.086939,-0.088469,-0.214372,-0.38978,8.677492,1.215434,0.0,0.0,0.0,1.009646,1.125402,0.045016,0.0,0.9354,98.62597129249568,98.22137087200592,91.35500669956296,97.2039008762838,92.532382791818,88.84628589422613,98.95285826869092,0.0,,,95.44068408644476,98.59156410236194,77.77739382839766,,./TRAIN05/SEQUENCE_B_10,./NUSCENES
2969,96.008926,46.872993,12.51487456785701,5.323000793793955,3.0693621551875254,32.118971,29.057854,10.021938,5.603759,-0.08549,0.005666,-0.236135,-0.315959,9.487781,1.202572,0.0,0.0,0.0,1.019293,1.090032,0.051447,0.0,0.9507,99.15746755848932,98.78199447416904,93.86393384893913,98.34587352747822,95.8145732745096,93.7121525172344,97.90571653738186,0.0,,,96.35260398647102,95.49295256417332,88.88869691419883,,./TRAIN05/SEQUENCE_B_10,./NUSCENES
3973,97.252943,47.787175,12.55934863062522,5.344023343713112,3.0818085732738734,32.745981,29.336044,10.256566,5.795247,-0.083517,-0.036193,-0.212724,-0.332433,11.274277,1.196141,0.0,0.0,0.0,1.019293,1.141479,0.057878,0.0,0.9587,99.50984307869304,99.17212205265228,95.69629719465848,99.28740343387148,98.0577304062192,96.91442311117324,97.38214567172732,0.0,,,96.35260398647102,100.0,100.0,,./TRAIN05/SEQUENCE_B_10,./NUSCENES
4969,98.081352,48.655248,12.585945195043996,5.360936454394014,3.016271273873861,33.337621,29.519149,10.368859,5.889826,-0.085097,0.001791,-0.218106,-0.301412,11.218971,1.144695,0.0,0.0,0.0,1.051447,1.125402,0.048232,0.0,0.9639,99.72057215625772,99.48598839807336,97.42529585474588,99.90711957575344,99.1313057842264,98.4960760111155,93.19374157369234,0.0,,,99.39208490960203,98.59156410236194,83.3339092574035,,./TRAIN05/SEQUENCE_B_10,./NUSCENES
499,77.681069,41.265075,11.59003912919106,5.101968358879341,2.351649275958421,27.874598,27.138332,8.806431,4.618754,-0.099311,-0.340527,-0.31496,-0.754798,10.480064,1.160772,0.0,0.0,0.0,0.839228,1.019293,0.022508,0.0,0.7606,91.82983998146254,94.68016815285726,81.46025047744432,91.84927994402872,84.19373860987893,77.23982763848096,94.50262803102834,0.0,,,79.33126504190463,89.29581709343756,38.88869691419883,,./TRAIN05/SEQUENCE_B_10,./NUSCENES
5969,98.698156,49.593318,12.607259020358118,5.375247831200956,3.041893101325369,33.85209,29.546592,10.427595,5.94094,-0.085004,-0.039145,-0.211564,-0.335713,12.69582,1.196141,0.0,0.0,0.0,1.057878,1.122186,0.045016,0.0,0.9692,99.88944519854618,99.75157286807936,98.92877129869235,100.0,99.69285034535336,99.35085990952476,97.38214567172732,0.0,,,100.0,98.30982435944944,77.77739382839766,,./TRAIN05/SEQUENCE_B_10,./NUSCENES
596,81.209418,41.960611,11.79154129926978,5.141120568337655,2.490194656527666,28.437299,27.425719,8.968181,4.720287,-0.096784,-0.358113,-0.295698,-0.750595,13.057556,1.141479,0.003215,0.0,0.0,0.871383,1.041801,0.028939,0.0,0.8089,93.4263757504956,95.4067382752724,83.10467829677677,92.8219369597685,85.7401468222578,78.93777288943346,92.93191543406472,100.0,,,82.37084049389438,91.26764487125914,50.0,,./TRAIN05/SEQUENCE_B_10,./NUSCENES
789,85.691626,42.963269,12.023143538544748,5.192873565529716,2.639969894742876,29.202572,27.795554,9.108053,4.82962,-0.093595,-0.147871,-0.27426,-0.515726,12.790032,1.18328,0.0,0.0,0.0,0.92926,1.064309,0.025723,0.0,0.8655,95.26139945791368,96.36714848009674,85.34109907901102,94.07363800197328,87.0773907757778,80.76615822348634,96.3350853540189,0.0,,,87.84188724975847,93.23947264908072,44.44348457099416,,./TRAIN05/SEQUENCE_B_10,./NUSCENES
7969,100.0,,12.62121237664218,5.3886346617408005,3.145881979130292,34.21865,29.35459,10.459722,5.979757,-0.085993,-0.140917,-0.221855,-0.448766,10.475563,1.157556,0.0,0.0,0.0,1.022508,1.115756,0.048232,0.0,1.0,100.0,100.0,100.0,99.35017209429772,100.0,100.0,94.24080189140078,0.0,,,96.65651426724064,97.7465200849074,83.3339092574035,,./TRAIN05/SEQUENCE_B_10,./NUSCENES
1017,89.168407,45.496623,9.00400192555317,4.226701064574395,2.7794394337142942,17.679487,18.942667,9.274954,6.712576,-0.100534,-0.4893,-0.374319,-0.964152,8.435256,2.74359,0.0,0.0,0.0,0.455128,0.0,0.003205,0.0,0.8373,95.53987767652448,96.29408701863755,80.66685960962951,90.57268254436302,85.93688485910587,85.764110927227,95.0055422410184,,,,82.55811000540557,,100.0,,./TRAIN05/SEQUENCE_B_07,./NUSCENES
1532,92.223292,46.600214,9.128614493524276,4.264747629559644,2.867045946568382,18.487179,19.491744,9.549251,6.908877,-0.097652,-0.460321,-0.365228,-0.923202,8.824679,2.794872,0.0,0.0,0.0,0.512821,0.0,0.0,0.0,0.8779,96.8621196750662,97.16087631446838,84.35214624559474,93.1980455311806,88.47837775558799,88.27217649536739,96.7813448271205,,,,93.02335283938164,,0.0,,./TRAIN05/SEQUENCE_B_07,./NUSCENES
2042,93.913433,47.424807,9.204768081259491,4.291033731218567,2.984523148142236,19.086538,19.892182,9.794659,7.088785,-0.096349,-0.412934,-0.361257,-0.87054,9.587179,2.830128,0.0,0.0,0.0,0.516026,0.0,0.0,0.0,0.9003,97.67017197414476,97.75973488569312,87.0868640747245,95.11270431986644,90.75220024996403,90.5707947409851,98.00219611949632,,,,93.60472498648603,,0.0,,./TRAIN05/SEQUENCE_B_07,./NUSCENES
3038,95.940678,48.663069,9.295940164758555,4.325122546475299,3.003698733551894,19.945513,20.366047,10.131235,7.332644,-0.095948,-0.49139,-0.337816,-0.925153,9.711218,2.887821,0.0,0.0,0.0,0.538462,0.0,0.0,0.0,0.9259,98.63758288509692,98.53635743186898,91.00614158165564,97.37844779800946,93.87073786840816,93.68649135680036,100.0,,,,97.67451141158244,,0.0,,./TRAIN05/SEQUENCE_B_07,./NUSCENES
4032,97.070092,49.653922,9.351708894196696,4.349495561897548,3.0635633061526333,20.769231,20.791777,10.439199,7.562608,-0.097294,-0.393041,-0.370392,-0.860727,9.901603,2.865385,0.0,0.0,0.0,0.525641,0.0,0.0,0.0,0.9398,99.2293350451641,99.09163144631196,94.7645506499688,99.41403804196042,96.7241716222305,96.62465667593698,99.22308204005718,,,,95.3488414277992,,0.0,,./TRAIN05/SEQUENCE_B_07,./NUSCENES
5006,97.840613,50.645106,9.394668723790344,4.370070773977661,3.1265690154032715,21.451923,20.914327,10.6138,7.694375,-0.098009,-0.445229,-0.332018,-0.875256,8.982372,2.865385,0.0,0.0,0.0,0.551282,0.0,0.0,0.0,0.9511,99.68517422626572,99.56038266202368,97.87949508928526,100.0,98.3419333958506,98.308195097632,99.22308204005718,,,,100.0,,0.0,,./TRAIN05/SEQUENCE_B_07,./NUSCENES
503,80.667736,43.457359,8.640526782663036,4.132595967649895,2.50479555901508,16.455128,18.065451,8.873198,6.431863,-0.107003,-0.584835,-0.439789,-1.131627,8.417308,2.330128,0.0,0.0,0.0,0.451923,0.0,0.003205,0.0,0.7429,91.68310698974489,94.1501539006569,75.08043079725579,86.3783520263406,82.214423366202,82.1775443288429,80.68810359090817,,,,81.97673785830119,,100.0,,./TRAIN05/SEQUENCE_B_07,./NUSCENES
5994,98.516889,51.833242,9.4243389718779,4.386658899554581,3.165795569648904,21.916667,20.845484,10.733374,7.786154,-0.098943,-0.473976,-0.34801,-0.920928,9.380449,2.842949,0.0,0.0,0.0,0.528846,0.0,0.0,0.0,0.9588,100.0,99.9382987680781,100.0,99.67083330006268,99.4498436960141,99.4808215731892,98.44616408011436,,,,95.9302135749036,,0.0,,./TRAIN05/SEQUENCE_B_07,./NUSCENES
609,83.606724,44.057886,8.786512429225104,4.164216010423791,2.619856285543257,16.753205,18.302503,9.004105,6.522039,-0.104019,-0.546502,-0.404046,-1.054567,8.587821,2.384615,0.0,0.0,0.0,0.451923,0.0,0.0,0.0,0.7748,93.23213495868453,94.87053206411927,76.44047792485965,87.5117951440656,83.42733933174219,83.3296898638765,82.57488951011854,,,,81.97673785830119,,0.0,,./TRAIN05/SEQUENCE_B_07,./NUSCENES
817,87.109473,44.897855,8.913779302811024,4.20295100623712,2.6981950919542665,17.330128,18.657478,9.154623,6.62563,-0.101521,-0.48485,-0.383574,-0.969945,8.296474,2.596154,0.0,0.0,0.0,0.480769,0.0,0.0,0.0,0.8151,94.58254132634258,95.75300541639334,79.07282617379732,89.20907662962333,84.82196059188246,84.6532339124001,89.90010114892854,,,,87.20926857760637,,0.0,,./TRAIN05/SEQUENCE_B_07,./NUSCENES
7969,100.0,,9.42349280775508,4.389367193186352,3.0573146879019566,21.875,20.744122,10.792751,7.826789,-0.097603,-0.437423,-0.355869,-0.890896,8.185256,2.842949,0.0,0.0,0.0,0.535256,0.0,0.0,0.0,1.0,99.9910215016104,100.0,99.80988441353789,99.18617988520502,100.0,100.0,98.44616408011436,,,,97.09295786911234,,0.0,,./TRAIN05/SEQUENCE_B_07,./NUSCENES
985,86.145629,40.7965,15.243014131253553,8.462616713093738,2.5871103077720687,38.232984,45.286362,14.23331,8.800937,-0.082582,-0.056685,-0.216605,-0.355873,9.073037,3.136126,0.0,0.0,0.0,0.240838,0.0,0.091623,0.0,0.8837,94.60840189582582,96.5675788335229,83.96090805891318,96.86512307853322,88.1426039853238,85.57461808127516,91.87116407161562,0.0,0.0,0.0,80.00013286961835,,77.77777777777777,,./TRAIN05/SEQUENCE_B_04,./NUSCENES
1496,91.682208,42.209657,15.574254020289692,8.554274757942485,2.767270835852343,39.837696,45.881857,14.619044,9.084032,-0.07866,0.034062,-0.185794,-0.230392,8.195812,3.293194,0.0,0.0,0.0,0.264398,0.0,0.094241,0.0,0.9089,96.66429952053548,97.61349592651412,87.48490913330052,98.13885525573151,90.5313385246316,88.32725072774437,96.47238863925116,0.0,0.0,0.0,87.82615339133093,,80.00016977784568,,./TRAIN05/SEQUENCE_B_04,./NUSCENES
1987,94.498462,43.155535,15.726152151480004,8.604231819214702,2.768288052141889,40.908377,46.208988,14.939392,9.333381,-0.078956,0.135456,-0.177895,-0.121396,8.196073,3.356021,0.0,0.0,0.0,0.293194,0.0,0.102094,0.0,0.9252,97.60708152671448,98.18355984601456,89.83616032000951,98.83857109022058,92.51515724996608,90.75175910042648,98.3128726074104,0.0,0.0,0.0,97.39143721744443,,86.66649688882097,,./TRAIN05/SEQUENCE_B_04,./NUSCENES
2979,97.564317,44.56923,15.885738253800952,8.660150733618185,2.8577587693884112,42.287958,46.512578,15.325174,9.637857,-0.077959,0.114434,-0.137098,-0.100623,8.296073,3.361257,0.0,0.0,0.0,0.301047,0.0,0.104712,0.0,0.9475,98.59758025454887,98.82165493622328,92.86576620954256,99.48793397601416,94.90418903882376,93.71228675957396,98.46625847745484,0.0,0.0,0.0,100.0,,88.88888888888889,,./TRAIN05/SEQUENCE_B_04,./NUSCENES
3978,98.940653,45.574992,15.986433248775912,8.698426373012811,3.048388598210388,43.34555,46.678384,15.760717,9.969547,-0.075097,0.226971,-0.158127,-0.006253,8.253141,3.408377,0.0,0.002618,0.002618,0.298429,0.0,0.10733,0.0,0.9562,99.22256114556284,99.2584212403057,95.18827351569064,99.84258420376172,97.6013757204586,96.93742575004488,99.84661412995558,0.0,100.0,100.0,99.13036834779952,,91.1112808889568,,./TRAIN05/SEQUENCE_B_04,./NUSCENES
4975,99.503568,46.459409,16.04620393509779,8.724305868540746,3.0755125023388965,44.201571,46.751979,15.953205,10.120978,-0.075152,-0.016133,-0.137415,-0.2287,8.230366,3.387435,0.0,0.002618,0.0,0.295812,0.0,0.117801,0.0,0.9639,99.59353824132864,99.55373418065176,97.06812418278736,100.0,98.79339595720796,98.40984283366512,99.2331292387274,0.0,100.0,0.0,98.26106886964494,,100.0,,./TRAIN05/SEQUENCE_B_04,./NUSCENES
492,70.921964,38.130976,14.331773263911227,8.206042532888848,2.2174261765362857,35.115183,43.487034,13.702247,8.377996,-0.098693,-0.335559,-0.307467,-0.741718,8.158377,2.824607,0.0,0.0,0.0,0.21466,0.0,0.070681,0.0,0.7963,88.95262794855509,93.6397908675092,77.11411307406482,93.0164560520529,84.85389069935884,81.46221339687479,82.745378576892,0.0,0.0,0.0,71.30448069570532,,60.000339555691376,,./TRAIN05/SEQUENCE_B_04,./NUSCENES
5975,99.760467,47.291585,16.07921209410796,8.741999072687573,2.99366385456806,44.866492,46.702604,16.066515,10.211943,-0.073917,0.139802,-0.164153,-0.098267,8.168063,3.408377,0.002618,0.0,0.0,0.290576,0.0,0.109948,0.0,0.968,99.79840908554525,99.7556327120626,98.52831287607484,99.89438949739431,99.4950906759752,99.29432764860736,99.84661412995558,100.0,0.0,0.0,96.52180556524397,,93.33367288902473,,./TRAIN05/SEQUENCE_B_04,./NUSCENES
592,75.92499,38.895269,14.63623357787892,8.290855224737495,2.3070480109728533,36.005236,44.099659,13.83158,8.487254,-0.090634,-0.193022,-0.25345,-0.537106,8.167539,2.950262,0.0,0.0,0.0,0.253927,0.0,0.089005,0.0,0.8245,90.8423135118667,94.60759510393471,79.06869914823992,94.32682838944638,85.65481103350697,82.52456751011569,86.42637580768529,0.0,0.0,0.0,84.34795895657489,,75.55538577770986,,./TRAIN05/SEQUENCE_B_04,./NUSCENES
784,82.201357,39.98829,14.998239836010615,8.39728898115685,2.5269249102850324,37.280105,44.840966,14.045171,8.652888,-0.086611,-0.158684,-0.238808,-0.484103,8.136126,3.096859,0.0,0.0,0.0,0.269634,0.0,0.08377,0.0,0.8584,93.08916792420403,95.82211899317946,81.86835399328571,95.91244469030926,86.9775157963365,84.13508537784658,90.72085792970674,0.0,0.0,0.0,89.5654166957319,,71.11145066680248,,./TRAIN05/SEQUENCE_B_04,./NUSCENES
7975,100.0,,16.111691800943614,8.763413989785137,3.0862648746431445,45.536649,46.406672,16.148048,10.284518,-0.074536,0.103542,-0.13513,-0.106124,8.375654,3.413613,0.0,0.002618,0.0,0.293194,0.0,0.109948,0.0,1.0,100.0,100.0,100.0,99.26140666687073,100.0,100.0,100.0,0.0,100.0,0.0,97.39143721744443,,93.33367288902473,,./TRAIN05/SEQUENCE_B_04,./NUSCENES
